:   ID : executionTime     : executionResult : description  
:   54 :             0.210 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.tbl_ind_fnc(      
:   55 :             0.209 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.tbl_acc_state_iden_col(      
:   56 :             0.222 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.tbl_locations_demo_5(      
:   57 :             0.229 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.dimension3(      
:   58 :             0.207 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.tbl_bank_resp_mngr(      
:   59 :             0.255 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.tbl_employees3(      
:   60 :             0.209 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.test_index_script(      
:   61 :             0.211 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.tbl_locations_demo(      
:   62 :             0.209 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.tbl_part_range_hash_pk_ind(      
:   63 :             0.208 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.tbl_bank(      
:   64 :             0.336 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.tbl_divisions(      
:   65 :             0.207 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.tbl_not_part_pk_ind(      
:   66 :             0.209 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.tbl_part_hash_range_pk(      
:   67 :             0.226 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.tbl_part_ref(      
:   68 :             0.208 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.tbl_emp_mrg_src(      
:   69 :             0.209 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.tbl_warehouses(      
:   70 :             0.210 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.err$_tbl_employees3(      
:   71 :             0.241 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.tbl_part_range_list_ins(      
:   72 :             0.208 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.tbl_datatype2(      
:   73 :             0.223 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.dimension1(      
:   74 :             0.207 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.dimension2(      
:   75 :             0.336 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.dr$idx_tbl_ind_dmn$r(      
:   76 :             0.208 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.dimension4(      
:   77 :             0.207 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.tbl_datatype_varchar(      
:   78 :             0.206 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.tbl_part_list_pk(      
:   79 :             0.227 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.f_f2(      
:   80 :             0.209 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.d_cust_cat(      
:   81 :             0.208 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.fact_table1(      
:   82 :             0.449 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.dr$idx_tbl_ind_dmn$k(      
:   83 :             0.208 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.tbl_employees(      
:   84 :             0.207 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.tbl_datatype4(      
:   85 :             0.248 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.tbl_account_state_seq(      
:   86 :             0.207 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.tbl_part_range_pk(      
:   87 :             0.363 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.tbl_emp_bldfun(      
:   88 :             0.208 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.tbl_part_range_list_pk(      
:   89 :             0.209 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.dr$idx_tbl_ind_dmn$n(      
:   90 :             0.207 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.tbl_demo_fk_1(      
:   91 :             0.222 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.tbl_promotions_var2(      
:   92 :             0.208 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.tbl_inventories(      
:   93 :             0.282 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.d_cust_type(      
:   94 :             0.210 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.tbl_account_unpivot(      
:   95 :             0.207 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.tbl_emp(      
:   96 :             0.221 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.tbl_part_range_list(      
:   97 :             0.209 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.test_nanvl(      
:   98 :             0.209 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.tbl_part_hash(      
:   99 :             0.209 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.tbl_datatype_float(      
:  100 :             0.224 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.d_f2(      
:  101 :             0.208 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.tbl_part_range_pk_ind(      
:  102 :             0.228 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.tbl_datatype1(      
:  103 :             0.237 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.tbl_currency(      
:  104 :             0.207 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.tbl_part_range_list_pk_ind(      
:  105 :             0.209 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.test_table_cf_employees(      
:  106 :             0.234 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.lineorder_test_index(      
:  107 :             0.207 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.tbl_acc_resp_mng(      
:  108 :             0.207 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.tbl_part_range_intval_pk_ind(      
:  109 :             0.208 :         SUCCESS : CREATE TABLE IF NOT EXISTS test_batch.tbl_datatype_other2(      
:  110 :             0.722 :         SUCCESS : ALTER TABLE test_batch.dr$idx_tbl_ind_dmn$r      
:  111 :             0.237 :         SUCCESS : ALTER TABLE test_batch.f_f2      
:  112 :             0.288 :         SUCCESS : ALTER TABLE test_batch.dimension2      
:  113 :             0.266 :         SUCCESS : ALTER TABLE test_batch.tbl_iot_labor_hour      
:  114 :             0.245 :         SUCCESS : ALTER TABLE test_batch.d_cur      
:  115 :             0.313 :         SUCCESS : ALTER TABLE test_batch.tbl_promotions_var1      
:  116 :             0.227 :         SUCCESS : ALTER TABLE test_batch.d_cust_cat      
:  117 :             0.299 :         SUCCESS : ALTER TABLE test_batch.tbl_part_list_pk      
:  118 :             0.255 :         SUCCESS : ALTER TABLE test_batch.tbl_employees3      
:  119 :             0.491 :         SUCCESS : ALTER TABLE test_batch.dr$idx_tbl_ind_dmn$k      
:  120 :             0.229 :         SUCCESS : ALTER TABLE test_batch.tbl_acc_ins      
:  121 :             0.238 :         SUCCESS : ALTER TABLE test_batch.tbl_part_ref_parent      
:  122 :             0.246 :         SUCCESS : ALTER TABLE test_batch.tbl_part_hash_range_pk      
:  123 :             0.235 :         SUCCESS : ALTER TABLE test_batch.fact_table1      
:  124 :             0.295 :         SUCCESS : ALTER TABLE test_batch.tbl_part_range_hash_pk      
:  125 :             0.262 :         SUCCESS : ALTER TABLE test_batch.d_cust      
:  126 :             0.230 :         SUCCESS : ALTER TABLE test_batch.tbl_part_range_hash_pk_ind      
:  127 :             0.234 :         SUCCESS : ALTER TABLE test_batch.fact_table1      
:  128 :             0.216 :         SUCCESS : ALTER TABLE test_batch.f_f1      
:  129 :             0.302 :         SUCCESS : ALTER TABLE test_batch.tbl_part_range_list_pk      
:  130 :             0.207 :         SUCCESS : ALTER TABLE test_batch.fact_table2      
:  131 :             0.250 :         SUCCESS : ALTER TABLE test_batch.tbl_part_hash_pk      
:  132 :             0.279 :         SUCCESS : ALTER TABLE test_batch.d_f2      
:  133 :             0.240 :         SUCCESS : ALTER TABLE test_batch.dr$idx_tbl_ind_dmn$n      
:  134 :             0.355 :         SUCCESS : ALTER TABLE test_batch.dimension3      
:  135 :             0.263 :         SUCCESS : ALTER TABLE test_batch.tbl_promotions_var2      
:  136 :             0.207 :         SUCCESS : ALTER TABLE test_batch.fact_table2      
:  137 :             0.234 :         SUCCESS : ALTER TABLE test_batch.d_cust_type      
:  138 :             0.251 :         SUCCESS : ALTER TABLE test_batch.tbl_employees3_ins      
:  139 :             0.431 :         SUCCESS : ALTER TABLE test_batch.tbl_part_range_pk      
:  140 :             0.226 :         SUCCESS : ALTER TABLE test_batch.tbl_part_range_pk_ind      
:  141 :             0.221 :         SUCCESS : ALTER TABLE test_batch.tbl_part_ref      
:  142 :             0.253 :         SUCCESS : ALTER TABLE test_batch.tbl_not_part_pk_ind      
:  143 :             0.231 :         SUCCESS : ALTER TABLE test_batch.fact_table2      
:  144 :             0.509 :         SUCCESS : ALTER TABLE test_batch.dimension4      
:  145 :             0.246 :         SUCCESS : ALTER TABLE test_batch.f_f1      
:  146 :             0.298 :         SUCCESS : ALTER TABLE test_batch.tbl_not_part_pk      
:  147 :             0.229 :         SUCCESS : ALTER TABLE test_batch.tbl_locations_demo      
:  148 :             0.258 :         SUCCESS : ALTER TABLE test_batch.tbl_part_range_list_pk_ind      
:  149 :             0.553 :         SUCCESS : ALTER TABLE test_batch.tbl_part_range_intval_pk_ind      
:  150 :             0.287 :         SUCCESS : ALTER TABLE test_batch.tbl_part_ref      
:  151 :             0.228 :         SUCCESS : ALTER TABLE test_batch.f_f2      
:  152 :             0.235 :         SUCCESS : ALTER TABLE test_batch.dimension1      
:  153 :             0.206 :         SUCCESS : ALTER TABLE test_batch.fact_table2      
:  154 :             0.395 :         SUCCESS : ALTER TABLE test_batch.f_f2      
:  155 :             0.211 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_date_round1 (col1) AS      
:  156 :             0.208 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_min22 (text, error_msg) AS      
:  157 :             0.225 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_date_trunc3 (col1) AS      
:  158 :             0.225 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_conv_cast_19 (col1) AS      
:  159 :             0.208 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_conv_to_multi_byte (text, error_msg) AS      
:  160 :             0.335 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_char_regexp_replace2 (col1) AS      
:  161 :             0.234 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_lead8 (col1, col2, col3, col4, col5) AS      
:  162 :             0.231 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_median1 (col1, col2, col3, col4, col5) AS      
:  163 :             0.206 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_min2 (col1, col2, col3, col4, col5) AS      
:  164 :             0.228 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_other_deref (text, error_msg) AS      
:  165 :             0.252 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_account_nested_subq_mlt_cols (id, accountno, currencyid, description, customerid, stateid, accountbalance, blockedamount, opendate, closedate, respmanagerid, bankid) AS      
:  166 :             0.316 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_conv_cast_5 (col1) AS      
:  167 :             0.208 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_stddev_samp7 (col1, col2, col3, col4, col5) AS      
:  168 :             0.223 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_pre_tbl_tst (acc_id, cust_id, acc_no, currency, amount) AS      
:  169 :             0.238 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_conv_cast_5_2 (col1) AS      
:  170 :             0.220 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_other_sys_context3 (text, error_msg) AS      
:  171 :             0.394 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_last_value14 (col1, col2, col3, col4, col5) AS      
:  172 :             0.233 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_char_lpad2 (col1) AS      
:  173 :             0.297 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_min6 (text, error_msg) AS      
:  174 :             0.446 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_var_pop18 (text, error_msg) AS      
:  175 :             0.207 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_min11 (col1, col2, col3, col4, col5) AS      
:  176 :             0.320 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_other_nullif (col1) AS      
:  177 :             0.257 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_max5 (text, error_msg) AS      
:  178 :             0.209 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_account_like_cond (id, accountno, currencyid, description, customerid, stateid, accountbalance, blockedamount, opendate, closedate, respmanagerid, bankid) AS      
:  179 :             0.219 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_literal_date (col1) AS      
:  180 :             0.227 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_ntile3 (col1, col2, col3, col4, col5) AS      
:  181 :             0.207 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_last_value16 (col1, col2, col3, col4, col5) AS      
:  182 :             0.229 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_other_user (col1) AS      
:  183 :             0.238 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_conv_rowidtonchar (text, error_msg) AS      
:  184 :             0.209 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_char_regexp_count3 (col1) AS      
:  185 :             0.213 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_stddev_samp17 (col1, col2, col3, col4, col5) AS      
:  186 :             0.264 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_median4 (col1, col2, col3, col4, col5) AS      
:  187 :             0.267 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_var_pop11 (col1, col2, col3, col4, col5) AS      
:  188 :             0.229 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_row_number2 (col1, col2, col3, col4, col5) AS      
:  189 :             0.208 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_stddev8 (col1, col2, col3, col4, col5) AS      
:  190 :             0.219 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_account_like_escape (id, first_name, last_name, salary, comm1, comm2) AS      
:  191 :             0.224 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_stddev_samp14 (col1, col2, col3, col4, col5) AS      
:  192 :             0.216 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_agr_sum1 (col1) AS      
:  193 :             0.340 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_date_to_yminterval (text, error_msg) AS      
:  194 :             0.208 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_count8 (col1, col2, col3, col4, col5) AS      
:  195 :             0.225 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_count11 (col1, col2, col3, col4, col5) AS      
:  196 :             0.315 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_max18 (text, error_msg) AS      
:  197 :             0.210 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_max14 (col1, col2, col3, col4, col5) AS      
:  198 :             0.207 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_variance1 (col1, col2, col3, col4, col5) AS      
:  199 :             0.206 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_char_regexp_count2 (col1) AS      
:  200 :             0.223 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_var_pop7 (col1, col2, col3, col4, col5) AS      
:  201 :             0.209 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_tbl_reserv_wrd (pub_date, main_url, "tag") AS      
:  202 :             0.208 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_conv_cast_12 (col1) AS      
:  203 :             0.209 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_sum6 (text, error_msg) AS      
:  204 :             0.235 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_char_regexp_instr2 (col1) AS      
:  205 :             0.207 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_conv_cast_22 (col1) AS      
:  206 :             0.224 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_stddev_samp1 (col1, col2, col3, col4, col5) AS      
:  207 :             0.207 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_ratio_to_report2 (col1, col2, col3, col4, col5) AS      
:  208 :             0.231 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_account_group_by_cube_ext (currencyid, stateid, sum_acc_bal, avg_acc_bal) AS      
:  209 :             0.313 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_stddev16 (col1, col2, col3, col4, col5) AS      
:  210 :             0.207 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_percentile_disc5 (text, error_msg) AS      
:  211 :             0.223 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_variance5 (text, error_msg) AS      
:  212 :             0.208 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_first_value4 (text, error_msg) AS      
:  213 :             0.214 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_percentile_cont6 (text, error_msg) AS      
:  214 :             0.225 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_agr_count5 (col1) AS      
:  215 :             0.290 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_percentile_disc8 (text, error_msg) AS      
:  216 :             0.206 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_other_make_ref (text, error_msg) AS      
:  217 :             0.207 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_agr_regr_sxx (text, error_msg) AS      
:  218 :             0.274 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_var_samp16 (col1, col2, col3, col4, col5) AS      
:  219 :             0.279 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_stddev_pop4 (text, error_msg) AS      
:  220 :             0.208 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_median3 (col1, col2, col3, col4, col5) AS      
:  221 :             0.207 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_dual_01 (col) AS      
:  222 :             0.227 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_agr_stddev_pop1 (col1) AS      
:  223 :             0.208 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_account_arf_oper_chr (col1) AS      
:  224 :             0.208 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_account_comp_cond_any_some (id, accountno, currencyid, description, customerid, stateid, accountbalance, blockedamount, opendate, closedate, respmanagerid, bankid) AS      
:  225 :             0.228 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_conv_chartorowid (text, error_msg) AS      
:  226 :             0.207 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_conv_cast_23 (text, error_msg) AS      
:  227 :             0.208 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_variance22 (text, error_msg) AS      
:  228 :             0.216 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_conv_to_nchar4 (text, error_msg) AS      
:  229 :             0.207 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_max4 (text, error_msg) AS      
:  230 :             0.207 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_account_rownum_01 (accountno, currencyid, description) AS      
:  231 :             0.217 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_other_cardinality (text, error_msg) AS      
:  232 :             0.307 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_char_concat (col1) AS      
:  233 :             0.208 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_other_empty_clob (col1) AS      
:  234 :             0.225 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_date_months_between (col1) AS      
:  235 :             0.208 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_sum1 (col1, col2, col3, col4, col5) AS      
:  236 :             0.209 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_agr_count4 (col1) AS      
:  237 :             0.207 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_date_extract14 (text, error_msg) AS      
:  238 :             0.335 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_conv_to_number1 (text, error_msg) AS      
:  239 :             0.207 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_char_regexp_instr1 (col1) AS      
:  240 :             0.207 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_num_power (col1) AS      
:  241 :             0.205 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_agr_sum2 (col1) AS      
:  242 :             0.206 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_avg18 (text, error_msg) AS      
:  243 :             0.502 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_account_full_join_in_from (accountno, cust_last_name, currencyid, accountbalance) AS      
:  244 :             0.478 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_avg15 (text, error_msg) AS      
:  245 :             0.284 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_lead4 (col1, col2, col3, col4, col5) AS      
:  246 :             0.209 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_count2 (col1, col2, col3, col4, col5) AS      
:  247 :             0.224 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_other_dump (text, error_msg) AS      
:  248 :             0.207 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_date_localtimestamp2 (text, error_msg) AS      
:  249 :             0.207 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_date_new_time (text, error_msg) AS      
:  250 :             0.209 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_var_pop8 (col1, col2, col3, col4, col5) AS      
:  251 :             0.208 :         SUCCESS : CREATE OR REPLACE VIEW test_batch.v_win_var_pop13 (col1, col2, col3, col4, col5) AS      
